date_m,year,INDPRO_PC1,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_menu_adj_dec,d_menu_adj_inc,d_menu_adj_unc,d_sample1,d_sample2,target_change_adj,d_y2k,l1_inflation,l2_inflation,diff_unemp,l1_diff_unemp,l2_diff_unemp,ld_inflation,l1_ld_inflation,l2_ld_inflation,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,INDPRO_PC1_g_1,INDPRO_PC1_g_2,INDPRO_PC1_g_3,INDPRO_PC1_g_4,INDPRO_PC1_g_5,INDPRO_PC1_g_6,INDPRO_PC1_g_7,INDPRO_PC1_g_8,INDPRO_PC1_g_9,INDPRO_PC1_g_10,INDPRO_PC1_g_11,INDPRO_PC1_g_12,INDPRO_PC1_g_13,INDPRO_PC1_g_14,INDPRO_PC1_g_15,INDPRO_PC1_g_16,INDPRO_PC1_g_17,INDPRO_PC1_g_18,INDPRO_PC1_g_19,INDPRO_PC1_g_20,INDPRO_PC1_g_21,INDPRO_PC1_g_22,INDPRO_PC1_g_23,INDPRO_PC1_g_24,PCEPI_g_1,PCEPI_g_2,PCEPI_g_3,PCEPI_g_4,PCEPI_g_5,PCEPI_g_6,PCEPI_g_7,PCEPI_g_8,PCEPI_g_9,PCEPI_g_10,PCEPI_g_11,PCEPI_g_12,PCEPI_g_13,PCEPI_g_14,PCEPI_g_15,PCEPI_g_16,PCEPI_g_17,PCEPI_g_18,PCEPI_g_19,PCEPI_g_20,PCEPI_g_21,PCEPI_g_22,PCEPI_g_23,PCEPI_g_24,unemp_g_1,unemp_g_2,unemp_g_3,unemp_g_4,unemp_g_5,unemp_g_6,unemp_g_7,unemp_g_8,unemp_g_9,unemp_g_10,unemp_g_11,unemp_g_12,unemp_g_13,unemp_g_14,unemp_g_15,unemp_g_16,unemp_g_17,unemp_g_18,unemp_g_19,unemp_g_20,unemp_g_21,unemp_g_22,unemp_g_23,unemp_g_24,TRY_3M_g_1,TRY_3M_g_2,TRY_3M_g_3,TRY_3M_g_4,TRY_3M_g_5,TRY_3M_g_6,TRY_3M_g_7,TRY_3M_g_8,TRY_3M_g_9,TRY_3M_g_10,TRY_3M_g_11,TRY_3M_g_12,TRY_3M_g_13,TRY_3M_g_14,TRY_3M_g_15,TRY_3M_g_16,TRY_3M_g_17,TRY_3M_g_18,TRY_3M_g_19,TRY_3M_g_20,TRY_3M_g_21,TRY_3M_g_22,TRY_3M_g_23,TRY_3M_g_24,TRY_2Y_g_1,TRY_2Y_g_2,TRY_2Y_g_3,TRY_2Y_g_4,TRY_2Y_g_5,TRY_2Y_g_6,TRY_2Y_g_7,TRY_2Y_g_8,TRY_2Y_g_9,TRY_2Y_g_10,TRY_2Y_g_11,TRY_2Y_g_12,TRY_2Y_g_13,TRY_2Y_g_14,TRY_2Y_g_15,TRY_2Y_g_16,TRY_2Y_g_17,TRY_2Y_g_18,TRY_2Y_g_19,TRY_2Y_g_20,TRY_2Y_g_21,TRY_2Y_g_22,TRY_2Y_g_23,TRY_2Y_g_24,TRY_10Y_g_1,TRY_10Y_g_2,TRY_10Y_g_3,TRY_10Y_g_4,TRY_10Y_g_5,TRY_10Y_g_6,TRY_10Y_g_7,TRY_10Y_g_8,TRY_10Y_g_9,TRY_10Y_g_10,TRY_10Y_g_11,TRY_10Y_g_12,TRY_10Y_g_13,TRY_10Y_g_14,TRY_10Y_g_15,TRY_10Y_g_16,TRY_10Y_g_17,TRY_10Y_g_18,TRY_10Y_g_19,TRY_10Y_g_20,TRY_10Y_g_21,TRY_10Y_g_22,TRY_10Y_g_23,TRY_10Y_g_24,FF_TAR_g_1,FF_TAR_g_2,FF_TAR_g_3,FF_TAR_g_4,FF_TAR_g_5,FF_TAR_g_6,FF_TAR_g_7,FF_TAR_g_8,FF_TAR_g_9,FF_TAR_g_10,FF_TAR_g_11,FF_TAR_g_12,FF_TAR_g_13,FF_TAR_g_14,FF_TAR_g_15,FF_TAR_g_16,FF_TAR_g_17,FF_TAR_g_18,FF_TAR_g_19,FF_TAR_g_20,FF_TAR_g_21,FF_TAR_g_22,FF_TAR_g_23,FF_TAR_g_24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1,yearly_inflation_change,l1_diff_unemp_yearly,l1_diff_unemp_quarterly,ld_inflation_yearly,ld_inflation_quarterly,l1_ld_inflation_yearly,l1_ld_inflation_quarterly,etu_outcome,d_greenspan
7/1/60,1960,0.58426,16.485,2.13535,0.17623,5.5,5.4,,,,,1,3.72,0,,,,,,,,,,,,,,,,21,0,7/1/60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.04256,0.10346,0.1,0.3,-0.1,0.176072417,0.042546726,0.10340319,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,192.1325726,164.4829243,183.4492484,99.21278467,,,,,,,-1.001126449,127.4917694,168.1475927,195.1464622,236.7621449,278.0993467,306.554693,297.2907609,313.1315974,312.5249914,295.829896,278.3584765,257.9975366,255.3434247,0.169707296,0.230247315,0.345172475,0.683132965,0.701205799,0.719275367,0.81559129,0.75540471,0.695181884,0.749384059,0.79753912,1.013950385,1.097984004,1.211916796,1.205923568,1.211916796,1.235886115,1.421453796,1.696179243,1.827303353,1.940408702,1.999886489,2.065271221,2.005832322,0.1,0,0.6,0.6,1.1,1.1,1.4,1.4,1.5,1.6,1.4,1.5,1.1,1.2,1,0.6,0.5,0.3,0,0.1,0.1,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.63378545,0.4,0,1.620582784,0.322022334,1.654348128,0.511759372,,FALSE
8/1/60,1960,3.9905,16.513,2.05737,0.16985,5.6,5.5,,,,,1,2.066666667,0,,,,,,,,,,,,,,,,21,0,8/1/60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.17623,0.04256,0.1,0.1,0.3,0.169707296,0.176072417,0.042546726,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-27.64964835,-8.683324248,-92.91978794,,,,,,,-193.1336991,-64.64080321,-23.98497995,3.013889557,44.62957231,85.96677408,114.4221204,105.1581883,120.9990248,120.3924188,103.6973234,86.22590388,65.86496397,63.21085212,51.09619382,0.060540019,0.175465179,0.51342567,0.531498503,0.549568071,0.645883995,0.585697414,0.525474588,0.579676764,0.627831824,0.84424309,0.928276708,1.0422095,1.036216272,1.0422095,1.066178819,1.2517465,1.526471947,1.657596057,1.770701406,1.830179193,1.895563925,1.836125026,1.984656082,-0.1,0.5,0.5,1,1,1.3,1.3,1.4,1.5,1.3,1.4,1,1.1,0.9,0.5,0.4,0.2,-0.1,0,0,-0.1,-0.1,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.65599606,0.4,0.3,1.642433966,0.388326439,1.620582784,0.322022334,,FALSE
9/1/60,1960,3.02654,16.523,0.72913,0.06056,5.5,5.6,,,,,1,1.764705882,0,,,,,,,,,,,,,,,,21,0,9/1/60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.16985,0.17623,-0.1,0.1,0.1,0.060540019,0.169707296,0.176072417,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18.9663241,-65.27013959,,,,,,,-165.4840507,-36.99115486,3.664668394,30.66353791,72.27922065,113.6164224,142.0717687,132.8078367,148.6486731,148.0420671,131.3469718,113.8755522,93.51461232,90.86050046,78.74584217,90.06758518,0.11492516,0.452885651,0.470958484,0.489028052,0.585343976,0.525157396,0.464934569,0.519136745,0.567291805,0.783703071,0.867736689,0.981669481,0.975676253,0.981669481,1.0056388,1.191206481,1.465931929,1.597056039,1.710161387,1.769639174,1.835023906,1.775585008,1.924116063,2.415663054,0.6,0.6,1.1,1.1,1.4,1.4,1.5,1.6,1.4,1.5,1.1,1.2,1,0.6,0.5,0.3,0,0.1,0.1,0,0,-0.1,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.455237627,0.4,0.5,1.444750662,0.406319732,1.642433966,0.388326439,,FALSE
10/1/60,1960,3.65861,16.542,1.38866,0.11499,6.1,5.5,,,,,1,3.157407407,0,,,,,,,,,,,,,,,,21,0,10/1/60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.06056,0.16985,0.6,-0.1,0.1,0.11492516,0.060540019,0.169707296,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-84.23646369,,,,,,,-184.4503748,-55.95747896,-15.30165571,11.6972138,53.31289655,94.65009832,123.1054446,113.8415126,129.682349,129.075743,112.3806476,94.90922813,74.54828822,71.89417636,59.77951807,71.10126108,41.43587077,0.337960491,0.356033324,0.374102892,0.470418816,0.410232236,0.350009409,0.404211585,0.452366645,0.668777911,0.752811529,0.866744321,0.860751093,0.866744321,0.89071364,1.076281321,1.351006769,1.482130878,1.595236227,1.654714014,1.720098746,1.660659848,1.809190903,2.300737894,2.194342329,0,0.5,0.5,0.8,0.8,0.9,1,0.8,0.9,0.5,0.6,0.4,0,-0.1,-0.3,-0.6,-0.5,-0.5,-0.6,-0.6,-0.7,-0.4,-0.5,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.323042999,0,0.1,1.314367224,0.345172475,1.444750662,0.406319732,,FALSE
11/1/60,1960,1.57573,16.598,4.13889,0.33853,6.1,6.1,,,,,1,3.75,0,,,,,,,,,,,,,,,,21,0,11/1/60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,0,,,,FALSE,FALSE,,,0.11499,0.06056,0,0.6,-0.1,0.337960491,0.11492516,0.060540019,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,-100.2139111,28.27898473,68.93480798,95.93367749,137.5493602,178.886562,207.3419083,198.0779763,213.9188127,213.3122067,196.6171113,179.1456918,158.7847519,156.1306401,144.0159818,155.3377248,125.6723345,101.8212011,0.018072834,0.036142401,0.132458325,0.072271745,0.012048919,0.066251094,0.114406154,0.33081742,0.414851038,0.52878383,0.522790603,0.52878383,0.55275315,0.73832083,1.013046278,1.144170388,1.257275737,1.316753523,1.382138255,1.322699357,1.471230412,1.962777403,1.856381838,1.933234433,0.5,0.5,0.8,0.8,0.9,1,0.8,0.9,0.5,0.6,0.4,0,-0.1,-0.3,-0.6,-0.5,-0.5,-0.6,-0.6,-0.7,-0.4,-0.5,-0.7,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.603819785,0.4,0.6,1.591094475,0.51342567,1.314367224,0.345172475,,FALSE
12/1/60,1960,-6.16434,16.601,0.21711,0.01807,6.6,6.1,,,,,1,1.722222222,0,,,,,,,,,,,,,,,,21,0,12/1/60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,0,,,,FALSE,FALSE,,,0.33853,0.11499,0.5,0,0.6,0.018072834,0.337960491,0.11492516,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.018069568,0.114385492,0.054198911,-0.006023915,0.04817826,0.096333321,0.312744586,0.396778205,0.510710997,0.504717769,0.510710997,0.534680316,0.720247997,0.994973444,1.126097554,1.239202903,1.29868069,1.364065422,1.304626523,1.453157579,1.94470457,1.838309004,1.915161599,1.867874685,0,0.3,0.3,0.4,0.5,0.3,0.4,0,0.1,-0.1,-0.5,-0.6,-0.8,-1.1,-1,-1,-1.1,-1.1,-1.2,-0.9,-1,-1.2,-0.9,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.504127178,0.3,0.5,1.492927352,0.470958484,1.591094475,0.51342567,,FALSE
1/1/61,1961,-8.45363,16.604,0.21707,0.01807,6.6,6.6,,,,,1,2.952380952,0,,,,,,,,,,,,,,,,21,0,1/1/61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.01807,0.33853,0,0.5,0,0.018069568,0.018072834,0.337960491,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.096315924,0.036129343,-0.024093483,0.030108693,0.078263753,0.294675019,0.378708637,0.492641429,0.486648201,0.492641429,0.516610748,0.702178429,0.976903876,1.108027986,1.221133335,1.280611122,1.345995854,1.286556955,1.435088011,1.926635002,1.820239437,1.897092031,1.849805117,2.09781233,0.3,0.3,0.4,0.5,0.3,0.4,0,0.1,-0.1,-0.5,-0.6,-0.8,-1.1,-1,-1,-1.1,-1.1,-1.2,-0.9,-1,-1.2,-0.9,-1.1,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.578367796,1.3,1.1,1.56604111,0.374102892,1.492927352,0.470958484,,FALSE
2/1/61,1961,-7.74409,16.62,1.1625,0.09636,6.9,6.6,,,,,1,1.333333333,0,,,,,,,,,,,,,,,,21,0,2/1/61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.01807,0.01807,0.3,0,0.5,0.096315924,0.018069568,0.018072834,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,-0.06018658,-0.120409406,-0.066207231,-0.018052171,0.198359095,0.282392713,0.396325505,0.390332278,0.396325505,0.420294825,0.605862505,0.880587953,1.011712063,1.124817412,1.184295198,1.24967993,1.190241032,1.338772087,1.830319078,1.723923513,1.800776108,1.753489193,2.001496406,2.107597212,0,0.1,0.2,0,0.1,-0.3,-0.2,-0.4,-0.8,-0.9,-1.1,-1.4,-1.3,-1.3,-1.4,-1.4,-1.5,-1.2,-1.3,-1.5,-1.2,-1.4,-1.2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.570616635,1.4,0.5,1.558410098,0.132458325,1.56604111,0.374102892,,FALSE
3/1/61,1961,-6.34201,16.61,-0.71964,-0.06017,6.9,6.9,,,,,1,5.8125,0,,,,,,,,,,,,,,,,21,0,3/1/61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,0.09636,0.01807,0,0.3,0,-0.06018658,0.096315924,0.018069568,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,-0.060222826,-0.006020651,0.042134409,0.258545675,0.342579293,0.456512085,0.450518858,0.456512085,0.480481405,0.666049086,0.940774533,1.071898643,1.185003992,1.244481779,1.309866511,1.250427612,1.398958667,1.890505658,1.784110093,1.860962688,1.813675773,2.061682987,2.167783792,2.091166726,0.1,0.2,0,0.1,-0.3,-0.2,-0.4,-0.8,-0.9,-1.1,-1.4,-1.3,-1.3,-1.4,-1.4,-1.5,-1.2,-1.3,-1.5,-1.2,-1.4,-1.2,-1,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.453701441,2.1,0.8,1.4432365,0.054198911,1.558410098,0.132458325,,FALSE
4/1/61,1961,-3.65309,16.6,-0.72007,-0.0602,7,6.9,,,,,1,2.5,0,,,,,,,,,,,,,,,,21,0,4/1/61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,-0.06017,0.09636,0.1,0,0.3,-0.060222826,-0.06018658,0.096315924,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.054202175,0.102357236,0.318768501,0.40280212,0.516734912,0.510741684,0.516734912,0.540704231,0.726271912,1.000997359,1.132121469,1.245226818,1.304704605,1.370089337,1.310650438,1.459181494,1.950728484,1.844332919,1.921185514,1.8738986,2.121905813,2.228006618,2.151389553,2.1454935,0.1,-0.1,0,-0.4,-0.3,-0.5,-0.9,-1,-1.2,-1.5,-1.4,-1.4,-1.5,-1.5,-1.6,-1.3,-1.4,-1.6,-1.3,-1.5,-1.3,-1.1,-1.3,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.022395326,1.5,0.3,1.017204218,-0.024093483,1.4432365,0.054198911,,FALSE
5/1/61,1961,-2.05727,16.609,0.65255,0.05422,7.1,7,,,,,1,1.409090909,0,,,,,,,,,,,,,,,,21,0,5/1/61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,,,,FALSE,FALSE,,,-0.0602,-0.06017,0.1,0.1,0,0.054202175,-0.060222826,-0.06018658,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.04815506,0.264566326,0.348599944,0.462532736,0.456539509,0.462532736,0.486502056,0.672069736,0.946795184,1.077919294,1.191024643,1.250502429,1.315887161,1.256448263,1.404979318,1.896526309,1.790130744,1.866983339,1.819696424,2.067703637,2.173804443,2.097187377,2.091291325,2.250362852,-0.2,-0.1,-0.5,-0.4,-0.6,-1,-1.1,-1.3,-1.6,-1.5,-1.5,-1.6,-1.6,-1.7,-1.4,-1.5,-1.7,-1.4,-1.6,-1.4,-1.2,-1.4,-1.4,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.972703508,1.8,0.4,0.968003203,-0.066207231,1.017204218,-0.024093483,,FALSE
