outcome,policy,h,theta_A,P_A,lo,hi,se_theta_A,ci_theta_lo,ci_theta_hi,im_lo,im_hi,lam_star
ip,1,23,-0.20951690714603632,0.6691729323308271,-7.385054691499189,3.9365389408459253,1.1944254983822324,-1.8409967085048795,2.1551807035993193,-9.67238696844366,5.879334290625092,0.6333124693277916
ip,1,24,0.3763601283255862,0.6691729323308271,-7.076642010487844,4.4138329270967205,1.39251460701371,-1.4145829812751334,3.283383998995325,-9.479452584926149,6.451391631245972,1.1376340242568856
ip,-1,1,-0.4769472064902609,0.593984962406015,-2.2120003612003756,0.7009388689574741,0.12856341403641863,-0.7091556272082455,-0.30575196805397853,-2.739630634850246,1.0636327476713767,1.1747033048741609
ip,-1,2,-0.35198403816515983,0.593984962406015,-2.872010020561375,0.8431128283833664,0.24821000758093822,-0.7076589679910169,0.07604051113300558,-3.666044933863912,1.2595561874736763,0.8669236495549305
ip,-1,3,-0.43617364783168777,0.593984962406015,-3.338211214008001,0.9448627993366114,0.3496761014089656,-0.9546266231801329,0.1813449995730163,-4.25962245226894,1.4594993750289194,1.0742795400298975
ip,-1,4,-0.5717447897736809,0.593984962406015,-3.957325346946598,1.1868175922497735,0.5030415712078512,-1.414241490445801,0.19726606922762002,-5.048961449289197,1.8648325596466844,1.4081862414796213
ip,-1,5,-0.6516101184090066,0.593984962406015,-5.07868342440867,1.3828207844291143,0.532696133656466,-1.4797274620168206,0.21442439690406467,-6.48116995217927,2.1820288179771494,1.6048915879332937
ip,-1,6,-0.4133302722202684,0.593984962406015,-5.728215871681916,1.7182693433862555,0.5728324007362684,-1.4015138138089427,0.4870639791215381,-7.401397898726061,2.606410218021504,1.0180171519499202
ip,-1,7,-0.3877126904049399,0.593984962406015,-6.026662424327198,1.9727582761870093,0.6035823816172757,-1.4223261070058397,0.613015191927842,-7.8083406989508095,2.9557942490139677,0.9549219967380925
ip,-1,8,-0.47291707458809723,0.593984962406015,-6.795552423953177,2.112927698263736,0.6577037636597702,-1.5070159361144815,0.6200314189228598,-8.802631611854363,3.188619560374892,1.1647772392632763
ip,-1,9,-0.42832202096831246,0.593984962406015,-7.318950073243859,2.354462470665275,0.6650891864943415,-1.4950455018578799,0.7302902290909347,-9.494963826946584,3.5168920764639218,1.054941273866399
ip,-1,10,-0.846077254412298,0.593984962406015,-7.99650118674418,2.4986492746992197,0.6640205170316528,-2.071651608456885,0.19314944950136104,-10.284465194463774,3.772905729219504,2.083856941422882
ip,-1,11,-1.1943975355735268,0.593984962406015,-8.53107404764846,2.3933858771840293,0.8185728748745706,-2.961389337713686,-0.2297079819950869,-10.961070119235684,3.757391442209336,2.941756893171834
ip,-1,12,-1.679751601784713,0.593984962406015,-9.058844219290888,2.2176437839737044,0.9866979675350354,-3.8514694875595574,-0.6738270636239982,-11.564294302294053,3.7256339498456406,4.1371659821734585
ip,-1,13,-2.0831958254827114,0.593984962406015,-9.491205570576613,2.233886719662638,1.1397473998158514,-4.661380923494656,-0.975585427299249,-12.07668738432364,3.884495934254282,5.130834162762973
